item_id	category	r_complement	r_substitute
474	0	[478, 485, 5558, 475, 379, 6641, 368, 665, 473, 364, 5557, 1744, 376, 1743, 372, 351, 374, 382, 4639, 373, 377, 370, 479, 380, 471, 476, 365, 7404, 371, 354, 3084, 483, 484, 367, 369, 480, 7403, 671, 381, 363, 378, 357, 352, 375, 8150, 472]	[478, 485, 5558, 475, 379, 6641, 368, 5557, 376, 374, 4639, 377, 373, 380, 471, 365, 7404, 371, 483, 484, 480, 7403, 363, 8150]
475	0	[485, 5558, 379, 6693, 6641, 368, 473, 364, 5557, 1744, 376, 1743, 372, 374, 382, 4639, 373, 377, 7801, 380, 366, 350, 8296, 5458, 471, 4538, 486, 365, 7404, 371, 3690, 666, 484, 474, 369, 7403, 363, 378, 375, 8150]	[478, 5558, 379, 6641, 368, 473, 5557, 1744, 376, 372, 374, 4639, 373, 380, 471, 371, 7404, 365, 369, 7403, 378, 8150, 472]
477	0	[6064, 7552, 2349, 4251, 185, 6091, 3072, 3495]	[185]
480	0	[478, 485, 5558, 475, 379, 6641, 487, 368, 364, 5557, 1744, 376, 1743, 7551, 372, 374, 349, 373, 4639, 377, 370, 479, 380, 3934, 8330, 366, 471, 476, 7404, 365, 371, 362, 6438, 3084, 483, 484, 369, 656, 7403, 363, 378, 2151, 375, 8150, 630, 472]	[485, 5558, 475, 379, 6641, 487, 368, 4263, 5557, 376, 374, 382, 377, 4639, 6950, 373, 380, 471, 476, 365, 7404, 371, 483, 474, 369, 111, 7403, 363, 375, 8150, 630]
479	0	[478, 485, 5558, 360, 475, 379, 6641, 487, 368, 473, 364, 356, 5557, 376, 372, 351, 374, 349, 4639, 373, 377, 370, 5, 380, 8330, 350, 471, 476, 7404, 365, 371, 362, 483, 484, 474, 369, 480, 7403, 363, 378, 357, 375, 6045]	[478, 485, 5558, 360, 368, 473, 356, 376, 372, 374, 377, 4639, 370, 380, 471, 7404, 371, 483, 484, 474, 369, 7403, 357, 375, 8150, 472]
478	0	[485, 5558, 360, 475, 23, 379, 6641, 487, 368, 7001, 473, 5557, 364, 376, 1743, 372, 374, 382, 373, 370, 4639, 377, 479, 380, 471, 476, 7404, 362, 365, 371, 483, 484, 474, 369, 480, 7403, 363, 378, 2151, 375, 8150, 472]	[5558, 475, 379, 6641, 368, 473, 5557, 364, 376, 372, 374, 382, 4639, 373, 377, 370, 479, 380, 471, 7404, 371, 365, 362, 483, 474, 369, 7403, 363, 2151, 375, 8150, 630, 472]
482	0	[1853, 7861]	[536, 7861, 3594, 4447, 3045, 4256, 1853, 1882, 933, 3065, 3130, 1284]
481	0	[4884]	[]
483	0	[478, 485, 5558, 475, 379, 6641, 487, 361, 368, 658, 7607, 473, 7916, 364, 3339, 1744, 5557, 376, 1743, 4283, 372, 374, 382, 675, 4639, 373, 377, 370, 5, 479, 380, 686, 350, 486, 471, 476, 7404, 365, 371, 362, 354, 484, 474, 369, 480, 7403, 671, 381, 363, 378, 659, 353, 352, 375, 8150, 347, 472]	[485, 5558, 475, 379, 6641, 361, 368, 473, 5557, 364, 376, 374, 377, 4639, 370, 380, 471, 7404, 365, 371, 362, 354, 484, 474, 480, 7403, 671, 363, 375, 8150, 472]
486	0	[4426, 3235, 485, 2391, 5558, 475, 5175, 379, 2024, 6641, 487, 368, 7607, 364, 488, 5557, 376, 1743, 372, 374, 373, 4639, 377, 370, 3608, 7801, 1229, 479, 8330, 4916, 366, 4755, 1173, 7655, 476, 7404, 362, 3950, 3084, 483, 2382, 2630, 3762, 369, 4075, 7403, 8285, 5484, 378, 2151, 375, 2396, 8150, 472]	[5558, 475, 6641, 2187, 5557, 376, 372, 374, 373, 4639, 377, 371, 7404, 362, 483, 484, 369, 7290, 7403, 378, 2151, 375, 8150, 472]
485	0	[478, 670, 5558, 475, 379, 6641, 487, 368, 7607, 473, 364, 5557, 1744, 376, 1743, 372, 374, 349, 382, 373, 4639, 377, 370, 7801, 1229, 6919, 479, 380, 366, 486, 471, 476, 7404, 4215, 365, 371, 5398, 362, 2539, 483, 484, 474, 367, 369, 480, 7403, 381, 363, 378, 353, 357, 375, 8150, 347, 472]	[5558, 475, 379, 368, 473, 674, 364, 5557, 376, 374, 349, 377, 373, 4639, 479, 380, 471, 476, 7404, 371, 365, 2180, 483, 484, 474, 369, 480, 7403, 363, 378, 375, 8150]
484	0	[478, 485, 5558, 360, 475, 379, 6641, 487, 361, 368, 2094, 473, 364, 5557, 1744, 376, 1743, 372, 351, 374, 382, 4639, 373, 370, 377, 5, 479, 380, 366, 486, 471, 476, 7404, 365, 371, 362, 483, 474, 369, 480, 7403, 2931, 381, 363, 378, 2151, 375, 8150, 347, 472]	[5558, 475, 379, 6641, 368, 473, 5557, 364, 376, 372, 374, 4639, 377, 373, 370, 479, 380, 471, 371, 7404, 365, 362, 483, 474, 369, 480, 7403, 363, 378, 2151, 375, 8150, 472]
487	0	[478, 485, 5558, 475, 379, 6641, 368, 364, 5557, 1743, 372, 351, 374, 377, 373, 4639, 370, 479, 686, 486, 471, 476, 7404, 371, 3084, 483, 484, 474, 369, 480, 656, 7403, 363, 378, 375, 8150, 630, 472]	[478, 5558, 475, 8056, 379, 6641, 368, 473, 364, 376, 1743, 374, 382, 377, 4639, 373, 370, 380, 471, 476, 7404, 365, 371, 483, 484, 474, 369, 480, 7403, 363, 2151, 375, 8150, 630]
489	0	[5406, 3798, 4598, 6582, 5547, 4093, 6256, 488, 1632, 8158, 8277, 2901, 1229, 6859, 5155, 5773, 2720, 6258, 1748]	[5406, 6619, 4598, 4844, 7391, 7889, 6256, 488, 6859, 8195, 5723, 6258, 8446, 7383, 7732, 4846, 6765, 3909, 7388]
488	0	[4094, 5406, 3235, 3798, 900, 5771, 3972, 7350, 6256, 7578, 6591, 1229, 7801, 8195, 6258, 2720, 4845, 3690, 489, 7383, 6930, 8105, 1393]	[7802, 5406, 8111, 7391, 7383, 6256, 489, 7705, 8195, 4598, 3908, 3489, 5723, 6258, 4845, 7834, 7388, 6859]
490	11	[7987, 2058, 836, 7986, 2514, 2536, 1948, 837, 4282, 2511, 2153, 8362, 2773, 2152, 7618, 7988, 8157, 2513, 2577, 7961]	[7987, 7988, 1758, 2511, 7130, 2513, 6663, 2514, 1948, 2153, 2773, 2154, 2653, 7986]
491	0	[]	[8123, 1811, 495, 1317, 496, 3972]
492	0	[4094, 5247, 900, 2924, 7242, 3972, 1951, 5547, 4093, 1747, 6738, 508, 5347, 5103, 4027, 7578, 5622, 7604, 614, 1681, 2761, 7556, 569, 1619, 4917, 1573, 4963, 1219, 1949, 1393, 2087, 5682, 4503, 5403, 5734, 1746, 2763, 496, 1339, 6100, 493, 7400, 1748, 2770]	[4094, 6738, 4027, 4917, 496, 1681, 493, 1219, 497]
494	0	[4094, 5247, 900, 2924, 7242, 3972, 4316, 1951, 1747, 4027, 508, 5103, 7578, 5622, 7604, 1681, 1748, 497, 5649, 2556, 2761, 569, 492, 1619, 5773, 4917, 1573, 5257, 4963, 499, 5954, 1219, 1949, 1606, 5403, 495, 2763, 6116, 1339, 5131, 6100, 493, 7400, 1393, 2770]	[5247, 7914, 3740, 3972, 7242, 4027, 5103, 7578, 5622, 4275, 1681, 7867, 497, 492, 5773, 5655, 5257, 1219, 6999, 8123, 5403, 7021, 495, 496, 493, 6100]
495	0	[3681, 468, 2530, 900, 3784, 1047, 1116, 2339, 3972, 1552, 5382, 7673, 508, 6331, 3687, 2341, 3117, 469, 614, 3640, 1681, 8125, 1867, 7674, 497, 3789, 6912, 3456, 1340, 1560, 3790, 6556, 569, 3258, 5683, 8103, 1641, 8122, 1219, 2716, 8123, 634, 5403, 496, 1339, 504, 5131, 493, 2763, 5798, 7502, 1559, 8142]	[623, 3972, 8178, 2341, 5622, 1991, 8364, 1681, 8125, 1748, 497, 1811, 1317, 5655, 1219, 1370, 6999, 8123, 5403, 7800, 496, 5131, 493, 2000, 4611, 1393]
496	0	[3681, 468, 3972, 6218, 3974, 5547, 633, 5306, 3622, 8237, 4027, 508, 4884, 2886, 572, 5622, 614, 8277, 1681, 8011, 4010, 497, 3789, 3877, 1340, 492, 3157, 1573, 2111, 499, 4706, 1219, 6620, 3867, 1575, 5403, 6084, 495, 504, 493, 2763, 7089, 469]	[3972, 508, 5103, 5622, 1991, 1681, 1392, 2112, 497, 492, 1573, 2111, 7237, 8122, 1219, 8123, 5403, 495, 493, 2763, 4452]
493	0	[3681, 4094, 2107, 5247, 7056, 2924, 7242, 3972, 3974, 5547, 4093, 1747, 4027, 508, 5103, 7578, 5622, 7604, 1681, 497, 1340, 2761, 7556, 569, 492, 1619, 5773, 4917, 1573, 499, 4963, 1952, 1219, 1393, 1606, 4503, 5403, 1746, 495, 496, 1339, 5131, 6100, 2763, 4706, 1748, 2770]	[4094, 5247, 3972, 7242, 508, 4027, 5103, 7578, 1991, 1681, 2112, 497, 569, 492, 2111, 1219, 8123, 5403, 495, 496, 1339, 6100]
497	0	[3681, 4094, 6622, 4176, 6223, 8356, 1315, 5345, 7733, 3248, 3972, 4545, 3974, 3073, 758, 743, 4027, 2341, 3593, 7604, 8158, 1681, 7503, 7674, 2955, 2556, 4876, 2256, 5773, 1573, 5257, 729, 499, 8122, 1219, 1606, 8123, 5403, 634, 495, 496, 1559, 493, 2763, 7502, 4706, 2770]	[7914, 3740, 4305, 4027, 4275, 5622, 1681, 7867, 8125, 3953, 8122, 5954, 1219, 1606, 6999, 8123, 7021, 8354, 495, 496, 493, 2763]
498	0	[298, 3235, 1082, 6781, 7886, 4107, 142, 4762, 2374, 4589, 3631, 5325, 1842, 3611, 53, 3765, 4493, 2065, 521, 5056, 322, 3466, 7701, 4111, 4148, 95, 7757, 4171]	[920, 53, 4589, 7286, 6781, 203, 2039, 7789, 521]
505	0	[1371, 468, 1866, 4059, 1374, 1911, 1864, 3972, 507, 1380, 4327, 3974, 508, 572, 5922, 838, 1894, 971, 1681, 7599, 3580, 905, 1373, 3789, 3456, 3877, 1907, 7556, 569, 5576, 499, 5583, 4706, 4673, 7913, 6095, 5016, 5403, 963, 6084, 1376, 1378, 496, 1339, 504, 493, 500, 5604, 2770]	[6041, 3972, 507, 3974, 500, 508, 838, 2839, 1373, 5576, 499, 5583, 4673, 7913, 5016, 5403, 6084, 504, 4706, 5604, 2770]
501	0	[468, 2693, 702, 3301, 4305, 6964, 1864, 8199, 6639, 3248, 8201, 3972, 507, 3974, 7561, 508, 614, 6455, 1681, 8277, 905, 3789, 4876, 1340, 569, 1573, 499, 7237, 1553, 640, 3303, 4503, 1575, 5403, 634, 963, 6084, 907, 4706]	[3976, 7913, 5403, 508, 2770, 6084, 1131, 499, 509, 4706, 6639, 611, 3972, 3974, 500]
499	0	[3301, 3972, 3974, 3251, 508, 838, 1681, 8011, 3580, 3789, 3790, 6440, 5583, 3950, 4706, 1219, 5138, 4503, 963, 6084, 861, 7630, 3870, 504, 907, 7089]	[7913, 1906, 5403, 508, 2770, 3594, 6084, 1815, 4706, 504, 3972, 1163, 507, 3974, 500]
500	0	[2391, 4059, 1234, 4248, 3248, 3972, 507, 8266, 3974, 1096, 508, 572, 2384, 7569, 1681, 7599, 615, 2112, 4128, 1711, 3456, 3877, 2737, 1907, 5014, 4741, 7836, 499, 1219, 2539, 4673, 3867, 340, 2382, 7913, 5138, 5016, 5403, 6084, 2376, 504, 7621, 4706, 5604, 1393, 2770]	[7913, 6095, 468, 5604, 1253, 508, 5576, 499, 3283, 5583, 504, 3972, 507, 3717, 4706, 4922, 8372]
504	0	[3681, 6622, 4329, 4426, 2810, 1822, 5386, 8282, 2024, 8290, 3972, 4327, 4003, 8281, 6377, 5382, 8237, 743, 6566, 6290, 2341, 3117, 8158, 614, 4425, 3118, 545, 8210, 1779, 4401, 3789, 3456, 1560, 3790, 7763, 6556, 2812, 5683, 499, 729, 4328, 1641, 559, 6188, 1295, 8283, 543, 3800, 5230, 1382, 634, 4406, 1898, 7989, 5131, 3115, 5121, 2811, 3116, 8142, 8284, 4408]	[3681, 6622, 6166, 4973, 5386, 8282, 2024, 507, 8281, 1906, 6944, 8237, 4168, 2341, 8158, 4401, 8210, 1867, 6556, 5683, 499, 8283, 5868, 3800, 1815, 5131, 3115, 5121, 4408]
502	0	[702, 1866, 4059, 4248, 3972, 3974, 500, 2297, 508, 572, 1894, 971, 1681, 1365, 1873, 3580, 905, 3789, 2556, 3877, 1340, 1173, 569, 1548, 1573, 810, 1181, 499, 1865, 4706, 3690, 1219, 1606, 1091, 3682, 5016, 4503, 1895, 5403, 963, 8072, 544, 1339, 504, 7089, 469]	[3972, 507, 3974, 500, 1906, 508, 3877, 499, 1163, 7913, 5016, 5403, 963, 6084, 3594, 1815, 504, 4706, 2770]
503	0	[468, 3784, 3875, 6964, 1864, 3248, 611, 6639, 3972, 507, 3974, 508, 572, 3593, 1681, 905, 3789, 3976, 1340, 3877, 3790, 4876, 569, 2111, 499, 6017, 1219, 7913, 3682, 1490, 5403, 963, 6084, 544, 496, 1339, 504, 4969, 4706, 469, 2770]	[7913, 5403, 508, 2770, 6084, 500, 499, 509, 4706, 907, 611, 3972, 507, 3974, 6228]
507	0	[5413, 5412, 6964, 4873, 5386, 8290, 3972, 7799, 3974, 7561, 7295, 8237, 508, 8158, 8277, 1681, 905, 8210, 4401, 4876, 6556, 5683, 499, 4706, 1219, 5442, 5403, 963, 6084, 7800, 1339, 504, 500, 4408]	[6944, 7295, 591, 499, 4973, 8158, 8277, 504, 3972, 3580, 8210, 500]
506	0	[1371, 468, 1866, 4059, 5466, 1374, 1864, 6662, 3972, 507, 3974, 5547, 500, 508, 5922, 1681, 1365, 1873, 3877, 1340, 7556, 569, 2540, 2111, 1181, 499, 4706, 1896, 5016, 5598, 1895, 5403, 963, 6084, 544, 496, 1339, 504, 907, 493, 7089]	[5412, 1246, 3972, 507, 3974, 500, 508, 5204, 569, 499, 5583, 1163, 6095, 5016, 5403, 6084, 504, 4706, 2770]
509	0	[468, 6166, 6639, 3972, 3974, 508, 572, 3976, 1573, 499, 7913, 5403, 963, 1554, 6084, 504, 907, 4706, 2770]	[6556, 8237, 508, 5403, 4168, 2341, 5683, 499, 6166, 4706, 907, 504, 3972, 5131, 8042, 3974, 2770]
508	0	[6964, 8213, 4248, 3972, 507, 3974, 5547, 7561, 5622, 1681, 905, 2556, 3877, 2761, 7556, 569, 8195, 4917, 5773, 1573, 499, 1219, 7446, 4503, 5403, 963, 6084, 1339, 2763, 4706, 1748, 2770]	[4094, 6166, 3972, 3974, 1681, 3976, 7556, 569, 499, 509, 1219, 7446, 7913, 5403, 6084, 1339, 6100, 2763, 4706, 2770]
510	0	[4094, 7578, 5622, 4957, 3957, 2872, 3067, 3862]	[7295]
514	0	[298, 682, 1430, 379, 1620, 681, 665, 1088, 2483, 7002, 518, 6008, 7004, 4646, 5092, 1429, 4002, 656, 6937, 2454, 7403, 6007, 655]	[4411, 682, 1430, 379, 6189, 7001, 515, 1088, 7002, 5782, 518, 7004, 5092, 7003, 480, 7276, 4002, 111, 5084]
515	0	[7001, 685, 264, 518, 7003, 7302, 5339, 2594, 7403, 7404, 7004, 659, 5084, 7018, 683, 7002, 5782]	[7001, 5092, 518, 3416, 5927, 7003, 8056, 374, 7004, 659, 5084, 7901, 7002, 5782]
513	0	[4094, 7302, 1853, 6043, 668, 674, 7578, 7801, 3580, 7241, 1229, 7002, 2984, 518, 8296, 661, 5398, 5721, 1688, 5092, 367, 7003, 656, 1098, 6405, 5084, 2192]	[7001, 5092, 515, 518, 7003, 1744, 374, 7004, 5084, 2674, 2364, 7002, 5782]
512	0	[4309, 3868, 2696, 670, 3862, 7422, 364, 2594, 5652, 6891, 7002, 518, 8296, 1426, 5398, 5092, 1098, 7403, 5084, 3870, 655]	[7001, 5092, 515, 518, 7003, 670, 1088, 7740, 7004, 5084, 4962, 680, 3711, 7002, 5782]
511	0	[670, 2309, 3475, 6693, 651, 668, 4263, 665, 7001, 4820, 515, 2594, 1412, 8264, 1229, 7002, 518, 476, 7004, 3072, 2092, 1688, 5092, 793, 2202, 369, 650, 3493, 6007, 5162, 2435, 5084, 357]	[7001, 5092, 515, 518, 364, 1426, 7003, 7004, 6693, 5084, 375, 7002, 5782]
517	0	[]	[4934]
516	0	[4094, 3626, 6833, 8251, 6846, 1124, 4316, 7235, 5547, 4279, 4093, 5306, 7295, 2886, 7604, 2872, 3731, 2088, 2141, 7182, 591, 4917, 5566, 6285, 1949, 6599, 2079, 421, 6874, 5705, 3957, 6100, 2643, 5734]	[3626, 5128, 7295, 7072, 4367, 1443, 6285, 3731, 2141]
518	0	[6562, 670, 7520, 1311, 7001, 515, 2594, 6891, 7002, 5782, 4917, 1573, 7404, 7004, 5721, 693, 5092, 367, 7164, 3416, 7003, 685, 656, 7290, 659, 5084]	[7001, 5092, 685, 6562, 515, 3416, 7003, 7004, 659, 5084, 7002, 5782]
520	0	[]	[]
519	0	[468, 6498, 3254, 4305, 739, 6639, 611, 3972, 3974, 5087, 572, 5922, 1392, 3580, 8328, 2112, 3789, 1340, 3790, 1173, 569, 2111, 922, 5791, 3682, 963, 3533, 1339, 3252, 4706, 469]	[7861, 261, 1392, 6639, 602, 2534, 1027, 4706]
521	0	[7442, 747, 7645, 4123, 142, 6917, 2374, 5819, 7949, 4589, 3631, 7450, 4195, 8330, 4139, 1419, 6531, 8053, 3429, 4148, 74, 7757, 6965]	[920, 53, 4589, 7286, 6781, 203, 2039, 7789, 498]
522	0	[5413, 6733, 3972, 507, 4327, 2797, 3974, 5547, 288, 508, 276, 5922, 6103, 3860, 8277, 1681, 1392, 3580, 615, 2112, 2155, 8227, 3067, 5576, 4917, 5773, 5257, 2111, 810, 499, 4706, 1896, 3195, 4673, 2040, 5259, 7507, 5403, 3250, 3533, 1043, 539, 2396, 558]	[1825, 6734, 6733, 8266, 4975, 275, 1042, 3930, 2753, 8227, 6328, 6440, 3953, 6984, 4995, 1640, 6819, 6683, 448, 7014, 8267, 1043, 539, 7358]
524	31	[5442, 6622, 4682, 523, 4521, 8158, 3717, 4695]	[7870, 523, 4521, 4623, 5728, 4695]
523	31	[4682, 772, 1721, 7332, 524, 4695]	[4521, 524, 4695]
525	0	[1680, 7047, 6846, 4882, 2408, 1951, 3862, 5306, 7295, 3637, 4899, 754, 8277, 1681, 4272, 527, 3067, 6514, 738, 5773, 7094]	[728, 741, 4899, 754, 6512, 3933, 6514, 4882, 1736, 2694, 1720, 5121, 527, 1718, 3252]
526	0	[7295, 6849, 8296, 7047, 738, 7630, 2720, 4882, 6455, 8277, 7772, 640, 3580, 527, 525]	[728, 741, 4899, 754, 6512, 6514, 4882, 4494, 1736, 4326, 2694, 1720, 640, 5121, 527, 1718, 525]
527	0	[5444, 4882, 7772, 3972, 7295, 488, 754, 8277, 1720, 7801, 3580, 8296, 6514, 2720, 4239, 640, 4620, 5065, 525]	[728, 1341, 741, 4899, 754, 6512, 6514, 2819, 4882, 1736, 5121, 1720, 640, 1718, 525]
530	0	[5680, 4094, 5086, 5247, 529, 8164, 533, 534, 1951, 5547, 3862, 4093, 4483, 3936, 3705, 7578, 6541, 5062, 3877, 4917, 4231, 531, 4480, 5954, 1219, 3978, 1949, 2040, 2087, 4218, 2643, 6831, 5734]	[5680, 4483, 3867, 529, 6833, 8205, 6541, 7551, 4480, 534, 533, 4475, 3067, 6831, 1949, 3522, 7235]
528	0	[]	[2924]
529	0	[5680, 4094, 5086, 7477, 8164, 533, 534, 1831, 3721, 2476, 4316, 7235, 5547, 4965, 1830, 4093, 1951, 7578, 6541, 7604, 2872, 867, 8011, 2088, 210, 5539, 591, 4480, 5566, 2565, 1949, 2040, 5563, 4218, 2079, 530, 5705, 8001, 6100, 2643, 4060, 6831, 5734]	[5680, 4093, 4483, 530, 7477, 6541, 4480, 5538, 534, 533, 6831, 2643, 1949, 2040, 7235, 5734]
532	0	[5247, 7582, 4965, 4316, 5547, 7578, 4476, 6541, 7604, 8374, 3169, 4481, 6873, 1949, 2449, 8317, 417, 5973, 7998, 6309, 7177, 2643]	[417, 7582, 7998, 7047, 5773, 4521, 4476, 7604, 2643, 4472, 1949, 5973]
531	0	[5680, 6996, 1582, 4094, 3626, 529, 7787, 533, 2754, 534, 1572, 1951, 3862, 4093, 1747, 4483, 4027, 7578, 6541, 7604, 3067, 2088, 5122, 5649, 1253, 3378, 5773, 4917, 4480, 1949, 2040, 2640, 1746, 5734, 530, 2763, 5705, 7514, 1583, 3957, 2590, 6100, 2643, 6831, 7400, 1236, 1748]	[529, 534, 6541]
533	0	[5680, 1582, 5086, 4087, 529, 7477, 8164, 534, 1831, 2476, 4060, 5547, 1951, 1830, 4093, 4027, 3860, 6541, 7604, 1884, 3067, 5366, 210, 591, 531, 4298, 4480, 6843, 5566, 1219, 3978, 2565, 1949, 3911, 2040, 5563, 4218, 2079, 530, 2848, 5705, 798, 6100, 2643, 4452, 6831, 5734]	[5680, 4483, 591, 6849, 529, 530, 1131, 6541, 4480, 5543, 534, 5566, 5538, 6831, 3067, 7235, 5734]
534	0	[5680, 1582, 4094, 5086, 3626, 5247, 4087, 529, 7477, 533, 4316, 2476, 5547, 1951, 1830, 4093, 4483, 4027, 7578, 5622, 6541, 7604, 2872, 1681, 3067, 2088, 591, 5539, 4917, 531, 4957, 4480, 1952, 5566, 5954, 1219, 2565, 1949, 3911, 2040, 5563, 4218, 2079, 5734, 861, 5705, 5538, 3870, 5053, 6100, 2643, 4060, 8001, 6831, 1748]	[5680, 4093, 4483, 529, 530, 531, 6541, 4480, 5538, 533, 6831, 1949, 3067, 7235, 5734]
536	0	[2148, 2149, 1535, 5992, 3030, 2738, 4506, 7864, 1785, 2150]	[6996, 5189, 745, 1535, 5992, 2738, 2149, 6689, 3460, 2148, 1051, 6652, 4447, 194, 1284, 720, 3130, 6560, 3030]
535	0	[1042, 539, 5460, 5903]	[539, 1042, 6589, 4933, 5903, 8267, 1043, 4995, 8266]
537	0	[]	[6589, 5903]
538	0	[]	[]
539	0	[4094, 7047, 4933, 5905, 3972, 8266, 1951, 5547, 7673, 275, 2886, 535, 6972, 8158, 4425, 1681, 8011, 1560, 591, 4917, 499, 6819, 5442, 5136, 1559, 8267, 2763, 8142, 5901]	[275, 1042, 6589, 3953, 6734, 535, 6733, 7014, 4933, 3642, 8267, 5903, 1043, 8227, 8266, 6819]
540	0	[5503, 4596]	[4596]
541	0	[438, 446, 439, 4839, 437, 444, 4051, 445, 7571, 6286, 1889, 440, 760, 1782, 5837, 420, 780, 1859, 443, 4038, 419, 416, 441, 411, 442, 4212, 5788]	[438, 446, 3290, 439, 4839, 1234, 437, 4051, 444, 445, 440, 75, 420, 5882, 443, 4038, 419, 416, 441, 411, 442, 4212]
544	0	[4094, 5247, 3875, 3721, 2924, 5231, 3972, 4525, 1124, 3974, 4316, 5547, 1951, 4093, 508, 4027, 3534, 7578, 5622, 7604, 1681, 3580, 1748, 3067, 2088, 3456, 3877, 2556, 569, 4917, 499, 1219, 1949, 7539, 5403, 2079, 5734, 1880, 1746, 3957, 1339, 8001, 5053, 6100, 2557, 6831, 558, 1393, 2770]	[5247, 5231, 3972, 4316, 1951, 508, 3534, 5622, 7604, 717, 3580, 905, 2088, 2556, 3877, 4295, 3015, 4917, 3017, 6031, 3533, 1339, 4748, 5053, 4706, 3027, 2770]
543	0	[3681, 6622, 4329, 560, 5413, 6619, 3095, 5412, 1374, 5386, 6426, 747, 2024, 8282, 3248, 3972, 7762, 2406, 4003, 7764, 8281, 633, 4407, 8237, 743, 6566, 2341, 6428, 3117, 8158, 614, 4425, 3118, 545, 4401, 3456, 7763, 3790, 4755, 6556, 2812, 5773, 5683, 553, 3950, 1641, 559, 6620, 8283, 1295, 8284, 7888, 5791, 8446, 3800, 5442, 5230, 4406, 6621, 7761, 504, 3115, 5131, 5121, 2811, 3116, 4756, 4408]	[6622, 4329, 6426, 8282, 2024, 5813, 2406, 7762, 7764, 4003, 4407, 743, 4408, 6428, 5867, 8158, 2933, 545, 719, 8210, 5127, 7763, 5683, 553, 729, 4328, 1641, 559, 945, 1899, 5928, 2298, 5868, 3800, 6459, 3327, 7761, 504, 949, 2811, 6620, 555]
542	0	[6622, 6619, 5410, 1116, 6905, 551, 4973, 6426, 6166, 2024, 8290, 5387, 5386, 7762, 2406, 7764, 4003, 5185, 5382, 554, 6566, 1408, 6394, 2341, 6428, 4168, 8158, 3118, 5121, 557, 545, 556, 8210, 7763, 2750, 6556, 6380, 5683, 6381, 4664, 4328, 1641, 1869, 562, 559, 6826, 8243, 5868, 8446, 3800, 5442, 1382, 6974, 634, 6621, 6911, 504, 5131, 1559, 3675, 6620, 2922, 555]	[6622, 6619, 5410, 551, 7762, 4003, 554, 7673, 6331, 2341, 4581, 1111, 557, 6595, 556, 1221, 2750, 555, 1317, 7533, 6273, 1641, 8446, 6621, 6911, 1559, 6620, 562]
549	0	[6622, 5382, 3800, 554, 6619, 4406, 542, 6621, 5683, 551, 4425, 1641, 557, 6620, 556, 4003, 555]	[554, 551]
550	0	[3681, 6622, 7763, 554, 6619, 542, 1641, 556, 6620, 555]	[]
547	0	[6622, 554, 6619, 4003, 6566, 542, 5683, 6620, 551, 1641, 557, 5131, 7762, 7764, 8142, 555]	[]
545	0	[3681, 6622, 4329, 623, 5412, 1731, 5386, 6426, 8282, 2024, 8290, 2406, 7762, 4327, 4003, 7764, 8281, 4663, 3585, 743, 8237, 6379, 2341, 2811, 8158, 614, 4425, 1293, 1733, 557, 5121, 4401, 7763, 940, 555, 2812, 6096, 6093, 4835, 5683, 1868, 7474, 4328, 638, 1641, 559, 6188, 8283, 6620, 543, 3800, 5230, 6974, 634, 4406, 542, 6621, 504, 5131, 1559, 947, 949, 4408, 3116, 8142, 8284, 992]	[6622, 4329, 1731, 5813, 2814, 2024, 6426, 2406, 7762, 7764, 4003, 4041, 6944, 3585, 743, 1169, 8158, 2933, 7763, 5683, 1734, 5904, 559, 712, 543, 1839, 3800, 5868, 1170, 7761, 504, 1738, 949, 4408]
551	0	[6622, 6619, 2722, 2024, 4327, 4003, 554, 1721, 6566, 3117, 8158, 4425, 557, 545, 556, 4488, 7674, 7763, 2750, 6332, 5683, 1859, 1641, 562, 3130, 542, 6621, 1559, 2811, 6620, 555]	[6622, 6619, 623, 1557, 3295, 5386, 2024, 5387, 7762, 8338, 6944, 554, 5980, 2341, 4581, 8396, 8158, 7451, 557, 545, 556, 7763, 5773, 5683, 1641, 559, 6890, 562, 8446, 3800, 5868, 542, 6621, 3115, 1559, 5121, 6620, 555]
546	0	[3800, 6622, 554, 542, 1641, 557, 6433, 545, 562, 556, 555]	[542, 562, 555]
548	0	[7763, 6622, 554, 6619, 1315, 542, 6620, 551, 1641, 557, 2024, 545, 5131, 556, 7888, 555, 543]	[554]
552	0	[7934, 5318, 7411, 7932, 7935, 7368]	[2497, 2517, 5318, 5311, 7932, 5319, 5320, 5312, 2498, 7368]
554	0	[6622, 992, 6619, 755, 7828, 6905, 551, 4973, 6426, 4494, 2024, 5387, 7890, 7762, 7764, 5382, 6331, 4168, 2341, 6428, 8158, 557, 545, 556, 4401, 6912, 7763, 4755, 6556, 555, 8085, 5683, 922, 1641, 712, 6719, 559, 947, 562, 7888, 6569, 8446, 3800, 6974, 634, 6054, 542, 6621, 7800, 1287, 4410, 504, 5131, 1559, 5121, 2811, 6620, 8142, 4408]	[929, 8446, 48, 6798, 555, 542, 551, 4505, 1641, 557, 4748, 556, 4351, 562, 4362]
